date,timestamp,size,price,side,notional_value,exchange
2025-09-22,2025-09-22T13:37:00,30986,61.52,buy,1906119.05,GS
2025-09-22,2025-09-22T16:01:00,81799,61.66,buy,5043591.96,MS
2025-09-22,2025-09-22T09:43:00,63273,61.59,buy,3896799.98,CITI
2025-09-22,2025-09-22T11:11:00,67543,61.56,sell,4158007.15,CITI
2025-09-22,2025-09-22T15:04:00,26587,61.46,sell,1634168.32,GS
2025-09-22,2025-09-22T10:46:00,47188,61.46,buy,2900375.43,MS
2025-09-22,2025-09-22T15:31:00,53339,61.47,sell,3278542.89,GS
2025-09-22,2025-09-22T10:42:00,75683,61.55,buy,4657938.35,UBS
2025-09-22,2025-09-22T14:55:00,15034,61.65,buy,926812.27,GS
2025-09-22,2025-09-22T15:43:00,436123,61.43,buy,26792371.01,CITI
2025-09-22,2025-09-22T16:04:00,99292,61.44,buy,6100476.03,MS
2025-09-22,2025-09-22T10:43:00,427602,61.64,buy,26356528.11,BARCLAYS
2025-09-22,2025-09-22T13:24:00,29442,61.5,sell,1810717.28,GS
2025-09-22,2025-09-22T15:04:00,17963,61.47,sell,1104147.26,UBS
2025-09-22,2025-09-22T16:02:00,76438,61.61,buy,4709427.19,GS
2025-09-22,2025-09-22T12:59:00,42171,61.62,buy,2598483.61,BARCLAYS
2025-09-22,2025-09-22T12:31:00,368823,61.52,buy,22690260.83,BARCLAYS
2025-09-22,2025-09-22T12:10:00,74089,61.55,buy,4559898.39,CITI
2025-09-22,2025-09-22T11:55:00,72631,61.56,sell,4471418.29,UBS
2025-09-22,2025-09-22T15:08:00,98951,61.44,buy,6079294.25,MS
2025-09-22,2025-09-22T14:51:00,43208,61.63,buy,2662859.12,UBS
2025-09-23,2025-09-23T09:50:00,185954,62.1,sell,11547601.05,CITI
2025-09-23,2025-09-23T14:46:00,50790,62.04,buy,3151062.64,BARCLAYS
2025-09-23,2025-09-23T12:56:00,41678,62.13,buy,2589428.36,MS
2025-09-23,2025-09-23T09:55:00,145020,61.92,sell,8979245.61,CITI
2025-09-23,2025-09-23T11:05:00,99313,61.98,buy,6155415.18,UBS
2025-09-23,2025-09-23T10:44:00,86771,62.07,buy,5385719.74,MS
2025-09-23,2025-09-23T15:02:00,15671,62.12,sell,973548.18,CITI
2025-09-23,2025-09-23T13:46:00,259820,61.97,buy,16100986.24,BARCLAYS
2025-09-23,2025-09-23T14:40:00,209929,62.08,buy,13032445.54,CITI
2025-09-23,2025-09-23T15:04:00,11521,62.08,buy,715203.81,GS
2025-09-23,2025-09-23T14:25:00,41183,61.92,buy,2550117.31,BARCLAYS
2025-09-23,2025-09-23T12:37:00,25597,62.13,buy,1590444.1,UBS
2025-09-23,2025-09-23T09:04:00,66496,62.12,sell,4130662.45,CITI
2025-09-23,2025-09-23T16:46:00,225865,62.05,sell,14014110.44,BARCLAYS
2025-09-23,2025-09-23T10:32:00,118996,62.0,buy,7377754.77,MS
2025-09-23,2025-09-23T15:44:00,467324,62.0,sell,28974787.54,MS
2025-09-23,2025-09-23T14:50:00,408732,62.11,buy,25385509.88,BARCLAYS
2025-09-23,2025-09-23T12:29:00,86974,61.96,buy,5389204.39,MS
2025-09-23,2025-09-23T15:21:00,28992,62.03,buy,1798256.97,CITI
2025-09-23,2025-09-23T10:54:00,472854,62.11,buy,29367766.84,BARCLAYS
2025-09-23,2025-09-23T09:16:00,96490,61.92,buy,5974279.82,UBS
2025-09-23,2025-09-23T09:58:00,82370,61.98,sell,5104934.81,MS
2025-09-23,2025-09-23T11:38:00,17364,62.08,sell,1078004.55,UBS
2025-09-23,2025-09-23T09:25:00,24119,62.01,buy,1495609.29,MS
2025-09-23,2025-09-23T10:27:00,74914,62.08,buy,4650966.93,MS
2025-09-23,2025-09-23T10:21:00,91367,62.11,sell,5675205.58,CITI
2025-09-23,2025-09-23T14:23:00,416399,61.96,buy,25801881.48,CITI
2025-09-23,2025-09-23T13:36:00,40833,62.06,buy,2534161.23,CITI
2025-09-23,2025-09-23T09:37:00,386133,61.94,buy,23917984.72,MS
2025-09-23,2025-09-23T09:27:00,90014,61.97,buy,5577763.78,GS
2025-09-23,2025-09-23T12:21:00,24065,61.94,buy,1490658.65,BARCLAYS
2025-09-24,2025-09-24T11:40:00,22304,61.93,buy,1381228.47,MS
2025-09-24,2025-09-24T15:39:00,21572,61.88,sell,1334982.81,MS
2025-09-24,2025-09-24T13:50:00,283397,61.94,sell,17553420.72,MS
2025-09-24,2025-09-24T13:00:00,86869,61.99,sell,5384655.38,UBS
2025-09-24,2025-09-24T14:40:00,48936,61.98,sell,3033102.05,CITI
2025-09-24,2025-09-24T09:38:00,399845,62.11,sell,24835571.51,CITI
2025-09-24,2025-09-24T09:23:00,14382,61.94,buy,890878.83,MS
2025-09-24,2025-09-24T12:17:00,46916,61.94,buy,2906201.33,CITI
2025-09-24,2025-09-24T15:45:00,50843,62.07,buy,3155859.71,GS
2025-09-24,2025-09-24T14:25:00,365181,61.9,sell,22605371.92,MS
2025-09-24,2025-09-24T11:58:00,36609,61.97,sell,2268566.92,UBS
2025-09-24,2025-09-24T15:34:00,16516,62.07,sell,1025099.07,UBS
2025-09-24,2025-09-24T13:23:00,95328,61.9,sell,5901008.52,MS
2025-09-24,2025-09-24T09:00:00,69975,61.9,sell,4331665.66,CITI
2025-09-24,2025-09-24T10:24:00,28419,62.09,sell,1764541.43,CITI
2025-09-24,2025-09-24T15:08:00,19431,61.88,sell,1202301.83,BARCLAYS
2025-09-24,2025-09-24T16:19:00,79857,62.07,buy,4956421.17,BARCLAYS
2025-09-24,2025-09-24T15:57:00,404482,62.09,buy,25115831.71,UBS
2025-09-24,2025-09-24T16:25:00,46565,62.01,sell,2887351.86,CITI
2025-09-24,2025-09-24T16:12:00,54009,61.93,buy,3344564.31,GS
2025-09-24,2025-09-24T10:07:00,18368,61.98,sell,1138510.99,GS
2025-09-24,2025-09-24T14:54:00,42062,62.09,buy,2611651.49,BARCLAYS
2025-09-24,2025-09-24T16:31:00,385609,62.05,sell,23928881.37,BARCLAYS
2025-09-24,2025-09-24T13:42:00,43977,62.09,sell,2730666.72,GS
2025-09-24,2025-09-24T13:10:00,174243,62.05,sell,10811853.7,BARCLAYS
2025-09-24,2025-09-24T16:41:00,59611,62.01,buy,3696220.97,UBS
2025-09-24,2025-09-24T10:32:00,10413,62.01,sell,645714.67,UBS
2025-09-24,2025-09-24T09:43:00,67668,62.02,buy,4196672.67,GS
2025-09-24,2025-09-24T11:04:00,43784,61.93,sell,2711553.15,UBS
2025-09-25,2025-09-25T15:29:00,83364,63.49,buy,5293134.83,CITI
2025-09-25,2025-09-25T10:09:00,59878,63.53,buy,3803835.88,BARCLAYS
2025-09-25,2025-09-25T14:02:00,94432,63.58,sell,6003850.85,UBS
2025-09-25,2025-09-25T12:46:00,25566,63.67,sell,1627687.56,BARCLAYS
2025-09-25,2025-09-25T15:27:00,212723,63.58,buy,13524543.38,MS
2025-09-25,2025-09-25T15:53:00,187371,63.44,buy,11886419.74,BARCLAYS
2025-09-25,2025-09-25T15:06:00,356101,63.5,buy,22611316.39,CITI
2025-09-25,2025-09-25T11:11:00,43848,63.52,buy,2785229.08,MS
2025-09-25,2025-09-25T11:59:00,85470,63.51,buy,5427791.73,CITI
2025-09-25,2025-09-25T10:20:00,75680,63.55,buy,4809575.75,BARCLAYS
2025-09-25,2025-09-25T15:36:00,25583,63.47,buy,1623819.76,GS
2025-09-25,2025-09-25T10:28:00,90184,63.65,sell,5740251.13,CITI
2025-09-26,2025-09-26T10:52:00,66837,63.23,sell,4226353.2,GS
2025-09-26,2025-09-26T15:19:00,27144,63.22,buy,1715918.04,UBS
2025-09-26,2025-09-26T11:24:00,99028,63.2,sell,6258992.55,GS
2025-09-26,2025-09-26T09:43:00,296657,63.03,sell,18698313.28,BARCLAYS
2025-09-26,2025-09-26T12:35:00,49481,63.25,sell,3129749.89,GS
2025-09-26,2025-09-26T14:23:00,222569,63.16,sell,14057386.49,GS
2025-09-26,2025-09-26T15:22:00,30786,63.05,sell,1941063.74,GS
2025-09-26,2025-09-26T14:43:00,36987,63.22,buy,2338152.34,GS
2025-09-26,2025-09-26T13:32:00,31325,63.15,sell,1978123.31,MS
2025-09-26,2025-09-26T09:00:00,16923,63.18,sell,1069198.28,MS
2025-09-26,2025-09-26T15:00:00,52959,63.04,buy,3338784.16,MS
2025-09-26,2025-09-26T12:31:00,29458,63.01,sell,1856143.67,UBS
2025-09-26,2025-09-26T12:35:00,42348,63.15,sell,2674475.14,UBS
2025-09-26,2025-09-26T16:52:00,264239,63.1,buy,16673763.37,BARCLAYS
2025-09-26,2025-09-26T14:16:00,311661,63.14,sell,19679442.88,GS
2025-09-26,2025-09-26T16:45:00,81044,63.05,sell,5110058.77,CITI
2025-09-26,2025-09-26T10:37:00,96928,63.2,buy,6125926.71,GS
2025-09-26,2025-09-26T10:22:00,57080,63.12,sell,3602843.74,UBS
2025-09-26,2025-09-26T10:58:00,430902,63.22,sell,27239697.77,MS
2025-09-26,2025-09-26T15:20:00,91971,63.03,buy,5796662.06,GS
2025-09-26,2025-09-26T12:47:00,80712,63.08,buy,5091234.55,UBS
2025-09-26,2025-09-26T15:34:00,11626,63.24,sell,735278.73,BARCLAYS
2025-09-26,2025-09-26T09:55:00,347509,63.24,sell,21977572.7,UBS
2025-09-26,2025-09-26T14:02:00,18228,63.22,buy,1152374.53,MS
2025-09-26,2025-09-26T14:38:00,21491,63.25,buy,1359275.09,UBS
2025-09-26,2025-09-26T14:10:00,158523,63.22,sell,10022512.15,GS
2025-09-26,2025-09-26T10:46:00,13240,63.14,sell,835951.16,GS
2025-09-26,2025-09-26T11:29:00,95878,63.18,buy,6057397.14,BARCLAYS
2025-09-26,2025-09-26T15:33:00,423832,63.12,buy,26750433.25,BARCLAYS
2025-09-26,2025-09-26T10:11:00,76227,63.11,sell,4810898.79,BARCLAYS
2025-09-26,2025-09-26T13:15:00,55987,63.01,sell,3527681.85,BARCLAYS
2025-09-26,2025-09-26T12:49:00,74079,63.03,buy,4669403.93,UBS
2025-09-29,2025-09-29T11:08:00,169785,64.25,sell,10909146.65,BARCLAYS
2025-09-29,2025-09-29T16:07:00,18160,64.37,buy,1168998.95,GS
2025-09-29,2025-09-29T12:50:00,80713,64.15,buy,5177934.29,UBS
2025-09-29,2025-09-29T09:33:00,93169,64.3,buy,5990348.74,MS
2025-09-29,2025-09-29T13:15:00,69121,64.24,buy,4440223.18,UBS
2025-09-29,2025-09-29T10:15:00,44042,64.18,buy,2826718.41,CITI
2025-09-29,2025-09-29T16:09:00,75848,64.34,buy,4880246.02,UBS
2025-09-29,2025-09-29T11:27:00,27848,64.4,sell,1793422.12,UBS
2025-09-29,2025-09-29T10:02:00,292428,64.34,buy,18815319.58,UBS
2025-09-29,2025-09-29T11:21:00,227532,64.39,sell,14651010.19,UBS
2025-09-29,2025-09-29T10:22:00,22325,64.25,buy,1434302.47,CITI
2025-09-29,2025-09-29T13:51:00,233281,64.38,buy,15019100.41,MS
2025-09-29,2025-09-29T15:10:00,84875,64.29,buy,5456686.67,GS
2025-09-29,2025-09-29T10:21:00,93390,64.36,buy,6010786.43,UBS
2025-09-29,2025-09-29T10:31:00,44776,64.28,buy,2878300.25,UBS
2025-09-29,2025-09-29T11:05:00,144108,64.29,buy,9264145.17,GS
2025-09-29,2025-09-29T16:02:00,36849,64.39,sell,2372808.61,MS
2025-09-29,2025-09-29T14:04:00,84428,64.22,buy,5422253.33,UBS
2025-09-29,2025-09-29T14:22:00,38679,64.33,sell,2488175.2,UBS
2025-09-29,2025-09-29T13:57:00,77040,64.31,buy,4954267.82,UBS
2025-09-29,2025-09-29T12:34:00,259754,64.39,sell,16725268.89,CITI
2025-09-29,2025-09-29T13:39:00,90846,64.4,buy,5850573.72,MS
2025-09-29,2025-09-29T14:56:00,17141,64.27,buy,1101648.97,UBS
2025-09-29,2025-09-29T16:18:00,424729,64.38,sell,27343494.92,CITI
2025-09-29,2025-09-29T14:39:00,89193,64.3,buy,5735107.53,UBS
2025-09-29,2025-09-29T12:45:00,80349,64.33,buy,5169083.29,UBS
2025-09-29,2025-09-29T09:08:00,44223,64.23,buy,2840279.02,BARCLAYS
2025-09-29,2025-09-29T16:43:00,40297,64.18,buy,2586153.47,CITI
2025-09-29,2025-09-29T15:51:00,88624,64.27,sell,5695692.07,UBS
2025-09-29,2025-09-29T11:04:00,53013,64.2,sell,3403524.65,MS
2025-09-29,2025-09-29T09:03:00,81888,64.21,sell,5258021.1,MS
2025-09-29,2025-09-29T13:14:00,67644,64.26,buy,4346826.35,CITI
2025-09-29,2025-09-29T15:03:00,180322,64.15,buy,11567951.31,UBS
2025-09-29,2025-09-29T15:38:00,447375,64.4,buy,28809199.38,BARCLAYS
2025-09-29,2025-09-29T09:34:00,34208,64.38,buy,2202251.21,BARCLAYS
2025-09-30,2025-09-30T16:53:00,40116,65.73,buy,2636827.84,MS
2025-09-30,2025-09-30T10:30:00,16914,65.7,buy,1111313.15,MS
2025-09-30,2025-09-30T12:03:00,48812,65.56,buy,3200000.8,BARCLAYS
2025-09-30,2025-09-30T15:05:00,23492,65.7,buy,1543473.61,CITI
2025-09-30,2025-09-30T11:41:00,218277,65.6,buy,14319080.81,GS
2025-09-30,2025-09-30T11:21:00,13933,65.54,buy,913122.99,GS
2025-09-30,2025-09-30T14:22:00,397376,65.62,sell,26073941.03,BARCLAYS
2025-09-30,2025-09-30T09:20:00,28393,65.49,sell,1859389.29,BARCLAYS
2025-09-30,2025-09-30T16:34:00,352509,65.73,buy,23170562.13,UBS
2025-09-30,2025-09-30T11:43:00,295368,65.59,buy,19372166.49,MS
2025-09-30,2025-09-30T15:22:00,25673,65.52,buy,1682109.26,UBS
2025-09-30,2025-09-30T12:57:00,65558,65.47,sell,4292378.76,MS
2025-09-30,2025-09-30T10:30:00,65399,65.72,buy,4297922.92,BARCLAYS
2025-09-30,2025-09-30T14:25:00,51412,65.7,buy,3377956.19,MS
2025-09-30,2025-09-30T10:13:00,54880,65.63,buy,3601767.07,BARCLAYS
2025-09-30,2025-09-30T16:37:00,406494,65.52,buy,26633267.13,MS
2025-09-30,2025-09-30T10:08:00,10941,65.72,buy,719089.88,MS
2025-09-30,2025-09-30T15:37:00,46629,65.6,buy,3058637.12,CITI
2025-09-30,2025-09-30T13:09:00,41307,65.49,sell,2705192.66,CITI
2025-09-30,2025-09-30T12:47:00,85154,65.51,buy,5578404.07,MS
2025-09-30,2025-09-30T12:18:00,77374,65.64,sell,5078600.04,UBS
2025-09-30,2025-09-30T14:28:00,57573,65.59,sell,3776007.68,MS
2025-09-30,2025-09-30T15:26:00,179505,65.71,sell,11795029.2,MS
2025-09-30,2025-09-30T13:33:00,90195,65.5,sell,5907576.73,GS
2025-09-30,2025-09-30T09:54:00,332257,65.49,buy,21760849.15,MS
2025-09-30,2025-09-30T11:27:00,267753,65.59,sell,17563064.06,UBS
2025-10-01,2025-10-01T10:23:00,327990,66.6,buy,21844409.65,MS
2025-10-01,2025-10-01T09:14:00,154310,66.45,sell,10253777.59,GS
2025-10-01,2025-10-01T13:18:00,309400,66.55,buy,20589666.18,UBS
2025-10-01,2025-10-01T12:20:00,72390,66.49,sell,4813180.89,UBS
2025-10-01,2025-10-01T10:32:00,79749,66.47,buy,5301197.67,UBS
2025-10-01,2025-10-01T14:21:00,13709,66.45,sell,910974.19,GS
2025-10-01,2025-10-01T09:59:00,37234,66.56,buy,2478249.68,GS
2025-10-01,2025-10-01T10:58:00,409936,66.58,sell,27292758.08,MS
2025-10-01,2025-10-01T10:34:00,36901,66.4,sell,2450116.5,MS
2025-10-01,2025-10-01T14:55:00,14786,66.59,sell,984576.04,GS
2025-10-01,2025-10-01T11:36:00,69689,66.6,sell,4641107.95,GS
2025-10-01,2025-10-01T10:56:00,27671,66.59,buy,1842588.4,MS
2025-10-01,2025-10-01T11:31:00,264896,66.53,buy,17623765.95,GS
2025-10-01,2025-10-01T11:30:00,31971,66.45,sell,2124589.86,UBS
2025-10-01,2025-10-01T12:23:00,92028,66.52,buy,6121876.32,CITI
2025-10-01,2025-10-01T11:00:00,79658,66.59,buy,5304708.51,CITI
2025-10-01,2025-10-01T11:31:00,53907,66.43,buy,3580918.23,MS
2025-10-01,2025-10-01T10:47:00,386400,66.56,sell,25718649.21,BARCLAYS
2025-10-01,2025-10-01T11:11:00,76564,66.54,buy,5094396.0,GS
2025-10-01,2025-10-01T16:28:00,276313,66.59,buy,18399026.12,BARCLAYS
2025-10-01,2025-10-01T15:02:00,16572,66.55,buy,1102856.61,BARCLAYS
2025-10-01,2025-10-01T12:09:00,26361,66.55,buy,1754452.34,CITI
2025-10-02,2025-10-02T16:41:00,88263,67.62,buy,5968074.14,MS
2025-10-02,2025-10-02T11:08:00,96403,67.57,buy,6514344.39,MS
2025-10-02,2025-10-02T10:31:00,96093,67.37,buy,6473957.79,GS
2025-10-02,2025-10-02T12:32:00,339552,67.61,buy,22956604.39,MS
2025-10-02,2025-10-02T13:47:00,43054,67.57,sell,2909297.02,CITI
2025-10-02,2025-10-02T09:50:00,13237,67.45,buy,892774.81,MS
2025-10-02,2025-10-02T14:46:00,32455,67.54,buy,2192000.37,CITI
2025-10-02,2025-10-02T11:24:00,99399,67.46,sell,6705567.11,GS
2025-10-02,2025-10-02T15:18:00,51367,67.52,buy,3468342.59,GS
2025-10-02,2025-10-02T13:18:00,155563,67.53,sell,10505686.93,BARCLAYS
2025-10-02,2025-10-02T09:18:00,25058,67.36,buy,1687828.89,MS
2025-10-02,2025-10-02T12:53:00,77144,67.54,buy,5210405.79,GS
2025-10-02,2025-10-02T16:10:00,17989,67.49,buy,1214161.87,CITI
2025-10-02,2025-10-02T13:43:00,39243,67.47,sell,2647744.05,UBS
2025-10-02,2025-10-02T09:31:00,92572,67.62,buy,6260163.88,CITI
2025-10-02,2025-10-02T15:04:00,381525,67.51,buy,25756566.5,MS
2025-10-02,2025-10-02T15:55:00,98301,67.36,sell,6622036.94,UBS
2025-10-02,2025-10-02T15:22:00,112918,67.56,buy,7628981.81,MS
2025-10-02,2025-10-02T10:19:00,114290,67.39,sell,7701630.29,BARCLAYS
2025-10-02,2025-10-02T11:58:00,343567,67.6,buy,23226820.97,CITI
2025-10-02,2025-10-02T13:06:00,17881,67.57,buy,1208166.82,MS
2025-10-02,2025-10-02T15:01:00,48019,67.58,buy,3245026.2,GS
2025-10-02,2025-10-02T10:02:00,201423,67.43,buy,13582748.56,GS
2025-10-02,2025-10-02T12:44:00,96392,67.42,sell,6498477.91,CITI
2025-10-02,2025-10-02T16:31:00,52962,67.62,buy,3581428.97,MS
2025-10-02,2025-10-02T09:13:00,67846,67.44,sell,4575663.44,MS
2025-10-02,2025-10-02T12:41:00,36204,67.39,buy,2439712.87,MS
2025-10-02,2025-10-02T14:55:00,446908,67.47,buy,30154673.3,BARCLAYS
2025-10-02,2025-10-02T15:06:00,30538,67.43,sell,2059151.56,UBS
2025-10-03,2025-10-03T16:36:00,481265,67.13,sell,32305206.89,CITI
2025-10-03,2025-10-03T16:09:00,85612,67.27,buy,5759408.77,CITI
2025-10-03,2025-10-03T10:52:00,48591,67.24,sell,3267395.42,UBS
2025-10-03,2025-10-03T12:47:00,16944,67.22,sell,1139006.45,CITI
2025-10-03,2025-10-03T13:58:00,306611,67.08,sell,20567798.64,CITI
2025-10-03,2025-10-03T09:21:00,219720,67.2,sell,14764178.55,UBS
2025-10-03,2025-10-03T10:12:00,30457,67.25,sell,2048106.77,CITI
2025-10-03,2025-10-03T10:45:00,29674,67.14,buy,1992225.95,GS
2025-10-03,2025-10-03T11:34:00,32046,67.21,sell,2153651.69,MS
2025-10-03,2025-10-03T14:06:00,89328,67.14,sell,5997255.69,CITI
2025-10-03,2025-10-03T10:58:00,69288,67.09,buy,4648519.25,GS
2025-10-03,2025-10-03T13:35:00,12907,67.26,sell,868159.84,BARCLAYS
2025-10-03,2025-10-03T14:30:00,339977,67.27,buy,22871087.11,UBS
2025-10-03,2025-10-03T14:05:00,44460,67.18,sell,2986635.18,CITI
2025-10-03,2025-10-03T12:45:00,96750,67.04,sell,6486515.36,BARCLAYS
2025-10-03,2025-10-03T16:54:00,42954,67.09,buy,2881689.43,CITI
2025-10-03,2025-10-03T14:14:00,58984,67.2,sell,3963561.7,CITI
2025-10-03,2025-10-03T09:59:00,13783,67.15,sell,925592.76,GS
2025-10-03,2025-10-03T15:25:00,19126,67.1,sell,1283409.21,MS
2025-10-03,2025-10-03T13:55:00,78824,67.21,buy,5298003.32,CITI
2025-10-03,2025-10-03T13:27:00,463531,67.07,sell,31088966.47,GS
2025-10-03,2025-10-03T09:07:00,171116,67.13,buy,11486472.93,MS
2025-10-06,2025-10-06T11:54:00,188458,68.77,sell,12960346.73,MS
2025-10-06,2025-10-06T13:57:00,432492,68.61,sell,29673752.39,BARCLAYS
2025-10-06,2025-10-06T09:29:00,53554,68.87,buy,3688353.48,GS
2025-10-06,2025-10-06T16:10:00,286043,68.62,sell,19629287.21,UBS
2025-10-06,2025-10-06T16:26:00,40510,68.67,buy,2781727.48,BARCLAYS
2025-10-06,2025-10-06T09:55:00,52245,68.83,buy,3596110.42,GS
2025-10-06,2025-10-06T11:54:00,79661,68.65,buy,5468379.53,MS
2025-10-06,2025-10-06T12:13:00,88109,68.64,buy,6047952.82,MS
2025-10-06,2025-10-06T10:29:00,20110,68.63,sell,1380075.2,UBS
2025-10-06,2025-10-06T11:12:00,118132,68.67,buy,8111897.18,BARCLAYS
2025-10-06,2025-10-06T11:17:00,92301,68.61,sell,6332647.32,BARCLAYS
2025-10-06,2025-10-06T15:08:00,56778,68.85,buy,3908935.25,BARCLAYS
2025-10-06,2025-10-06T14:11:00,425496,68.63,sell,29200443.08,UBS
2025-10-07,2025-10-07T16:22:00,93209,71.65,buy,6678130.59,UBS
2025-10-07,2025-10-07T09:42:00,317123,71.8,buy,22768607.06,GS
2025-10-07,2025-10-07T14:20:00,50547,71.64,buy,3621078.14,GS
2025-10-07,2025-10-07T15:28:00,366552,71.79,buy,26313360.13,CITI
2025-10-07,2025-10-07T15:45:00,463785,71.81,buy,33304691.03,UBS
2025-10-07,2025-10-07T16:17:00,52621,71.65,buy,3770545.39,GS
2025-10-07,2025-10-07T15:29:00,57239,71.66,buy,4101706.15,MS
2025-10-07,2025-10-07T15:11:00,89048,71.64,buy,6379217.81,UBS
2025-10-07,2025-10-07T16:38:00,94184,71.78,buy,6760208.22,GS
2025-10-07,2025-10-07T13:56:00,465743,71.87,buy,33473522.48,CITI
2025-10-07,2025-10-07T10:57:00,206496,71.7,buy,14805887.41,MS
2025-10-07,2025-10-07T12:49:00,32916,71.83,sell,2364230.69,CITI
2025-10-07,2025-10-07T09:40:00,193145,71.77,sell,13862080.77,CITI
2025-10-07,2025-10-07T10:53:00,411312,71.64,buy,29464951.27,CITI
2025-10-07,2025-10-07T15:50:00,35514,71.61,buy,2543006.75,MS
2025-10-07,2025-10-07T09:09:00,58596,71.65,buy,4198353.74,BARCLAYS
2025-10-07,2025-10-07T09:54:00,57069,71.77,buy,4095876.39,BARCLAYS
2025-10-07,2025-10-07T09:07:00,315798,71.83,buy,22684313.79,MS
2025-10-07,2025-10-07T12:39:00,281165,71.62,sell,20137293.1,UBS
2025-10-08,2025-10-08T09:57:00,303005,71.61,buy,21699531.37,UBS
2025-10-08,2025-10-08T10:49:00,145187,71.8,sell,10423994.05,BARCLAYS
2025-10-08,2025-10-08T16:17:00,16361,71.73,buy,1173654.86,CITI
2025-10-08,2025-10-08T12:31:00,86531,71.6,sell,6196052.18,UBS
2025-10-08,2025-10-08T10:00:00,16951,71.79,sell,1216838.22,GS
2025-10-08,2025-10-08T11:41:00,362084,71.57,buy,25913586.03,MS
2025-10-08,2025-10-08T12:52:00,74098,71.69,buy,5312181.07,MS
2025-10-08,2025-10-08T14:08:00,94267,71.57,buy,6746813.43,MS
2025-10-08,2025-10-08T14:43:00,56727,71.72,sell,4068730.96,UBS
2025-10-08,2025-10-08T16:51:00,31526,71.67,buy,2259516.84,UBS
2025-10-08,2025-10-08T14:00:00,473562,71.81,sell,34006180.05,UBS
2025-10-08,2025-10-08T14:24:00,53287,71.71,buy,3821407.18,MS
2025-10-08,2025-10-08T12:43:00,62706,71.6,buy,4490035.68,CITI
2025-10-08,2025-10-08T11:34:00,40079,71.72,sell,2874438.93,GS
2025-10-09,2025-10-09T16:00:00,84036,72.98,buy,6133185.65,CITI
2025-10-09,2025-10-09T16:16:00,18255,72.93,buy,1331369.49,BARCLAYS
2025-10-09,2025-10-09T10:27:00,444345,72.71,buy,32308953.37,BARCLAYS
2025-10-09,2025-10-09T15:40:00,27756,72.94,sell,2024392.74,UBS
2025-10-09,2025-10-09T12:06:00,15114,72.9,buy,1101804.21,CITI
2025-10-09,2025-10-09T16:54:00,88971,72.85,buy,6481398.06,BARCLAYS
2025-10-09,2025-10-09T11:08:00,76948,72.96,sell,5613937.06,UBS
2025-10-09,2025-10-09T14:06:00,363041,72.85,buy,26446402.59,UBS
2025-10-09,2025-10-09T11:37:00,28288,72.88,sell,2061559.73,UBS
2025-10-09,2025-10-09T09:10:00,478914,72.88,sell,34904107.4,CITI
2025-10-09,2025-10-09T14:25:00,22262,72.85,buy,1621685.35,CITI
2025-10-09,2025-10-09T12:39:00,362839,72.96,buy,26473008.99,CITI
2025-10-09,2025-10-09T15:59:00,91661,72.81,buy,6673624.24,BARCLAYS
2025-10-09,2025-10-09T09:22:00,93959,72.88,sell,6847558.67,BARCLAYS
2025-10-09,2025-10-09T16:55:00,59471,72.7,sell,4323277.08,BARCLAYS
2025-10-09,2025-10-09T12:06:00,405806,72.73,buy,29515398.12,CITI
2025-10-09,2025-10-09T09:56:00,131872,72.86,buy,9608585.37,CITI
2025-10-09,2025-10-09T11:33:00,295472,72.81,buy,21514252.65,CITI
2025-10-09,2025-10-09T09:44:00,99346,72.76,sell,7228728.65,BARCLAYS
2025-10-09,2025-10-09T10:36:00,28621,72.77,buy,2082646.87,MS
2025-10-09,2025-10-09T11:00:00,54724,72.9,buy,3989222.67,GS
2025-10-09,2025-10-09T16:13:00,76876,72.9,buy,5604120.49,UBS
2025-10-09,2025-10-09T13:49:00,10496,72.95,buy,765724.9,UBS
2025-10-09,2025-10-09T09:53:00,30437,72.93,buy,2219637.69,GS
2025-10-09,2025-10-09T10:59:00,106463,72.74,sell,7744648.68,CITI
2025-10-09,2025-10-09T16:05:00,57523,72.9,sell,4193428.2,MS
2025-10-09,2025-10-09T12:14:00,336102,72.76,sell,24454960.88,BARCLAYS
2025-10-09,2025-10-09T09:54:00,74972,72.98,sell,5471377.38,GS
2025-10-09,2025-10-09T09:35:00,97455,72.75,sell,7089691.82,MS
2025-10-09,2025-10-09T13:03:00,11576,72.72,buy,841849.45,BARCLAYS
2025-10-09,2025-10-09T16:26:00,50719,72.92,buy,3698587.35,UBS
2025-10-09,2025-10-09T14:43:00,22724,72.74,buy,1652889.74,UBS
2025-10-09,2025-10-09T13:42:00,14201,72.76,buy,1033264.54,UBS
2025-10-09,2025-10-09T16:50:00,380571,72.93,buy,27754237.92,UBS
2025-10-09,2025-10-09T11:36:00,168776,72.97,buy,12315125.73,BARCLAYS
2025-10-09,2025-10-09T11:16:00,398000,72.8,buy,28974691.8,CITI
2025-10-10,2025-10-10T11:17:00,31909,78.79,sell,2513989.13,UBS
2025-10-10,2025-10-10T13:36:00,86045,78.98,buy,6795921.92,CITI
2025-10-10,2025-10-10T15:07:00,21017,78.94,buy,1659077.76,GS
2025-10-10,2025-10-10T10:20:00,426998,78.8,buy,33648367.73,MS
2025-10-10,2025-10-10T12:22:00,49140,78.88,buy,3875922.62,MS
2025-10-10,2025-10-10T11:44:00,365406,78.85,buy,28810685.44,GS
